Release number,101
Release date,2014-09-10
Classes,6
Subclasses,69
SubSubclasses,290
Synonyms,20459
Enzymes by status:
APPROVED (active),5438
APPROVED (inactive),882
PRELIMINARY (active),70
PRELIMINARY (inactive),152
Xrefs - total:
DIAGRAM,1751
GO,3987
PROSITE,1440
Swiss-Prot,228988
Xrefs - unique:
DIAGRAM,577
GO,3958
PROSITE,466
Swiss-Prot,216985
Links - total:
CAS,3348
ERGO,140
MEROPS,344
NIST 74,350
UM-BBD,217
WIT,660
Links - unique:
CAS,3187
ERGO,1
MEROPS,337
NIST 74,1
UM-BBD,69
WIT,614
