Release number,103
Release date,2014-11-17
Classes,6
Subclasses,69
SubSubclasses,292
Synonyms,20528
Enzymes by status:
APPROVED (active),5477
APPROVED (inactive),886
PRELIMINARY (active),66
PRELIMINARY (inactive),156
Xrefs - total:
DIAGRAM,1755
GO,3987
PROSITE,1438
Swiss-Prot,230771
Xrefs - unique:
DIAGRAM,580
GO,3958
PROSITE,465
Swiss-Prot,218476
Links - total:
CAS,3347
ERGO,144
MEROPS,344
NIST 74,350
UM-BBD,217
WIT,656
Links - unique:
CAS,3187
ERGO,1
MEROPS,337
NIST 74,1
UM-BBD,69
WIT,610
