Release number,106
Release date,2015-02-10
Classes,6
Subclasses,69
SubSubclasses,292
Synonyms,20655
Enzymes by status:
APPROVED (active),5517
APPROVED (inactive),894
PRELIMINARY (active),64
PRELIMINARY (inactive),158
Xrefs - total:
DIAGRAM,1774
GO,3983
PROSITE,1438
Swiss-Prot,232071
Xrefs - unique:
DIAGRAM,593
GO,3954
PROSITE,465
Swiss-Prot,219512
Links - total:
CAS,3344
ERGO,153
MEROPS,344
NIST 74,350
UM-BBD,217
WIT,646
Links - unique:
CAS,3186
ERGO,1
MEROPS,337
NIST 74,1
UM-BBD,64
WIT,601
