Release number,102
Release date,2014-10-06
Classes,6
Subclasses,69
SubSubclasses,291
Synonyms,20521
Enzymes by status:
APPROVED (active),5478
APPROVED (inactive),885
PRELIMINARY (active),66
PRELIMINARY (inactive),156
Xrefs - total:
DIAGRAM,1755
GO,3986
PROSITE,1438
Swiss-Prot,229349
Xrefs - unique:
DIAGRAM,580
GO,3957
PROSITE,465
Swiss-Prot,217341
Links - total:
CAS,3348
ERGO,141
MEROPS,344
NIST 74,350
UM-BBD,217
WIT,659
Links - unique:
CAS,3187
ERGO,1
MEROPS,337
NIST 74,1
UM-BBD,69
WIT,613
