Release number,115
Release date,2015-12-16
Classes,6
Subclasses,69
SubSubclasses,294
Synonyms,21096
Enzymes by status:
APPROVED (active),5687
APPROVED (inactive),927
PRELIMINARY (active),62
PRELIMINARY (inactive),160
Xrefs - total:
DIAGRAM,1789
GO,3960
PROSITE,1437
Swiss-Prot,233617
Xrefs - unique:
DIAGRAM,603
GO,3931
PROSITE,464
Swiss-Prot,220741
Links - total:
CAS,3334
ERGO,163
MEROPS,344
NIST 74,350
UM-BBD,217
WIT,636
Links - unique:
CAS,3177
ERGO,1
MEROPS,337
NIST 74,1
UM-BBD,61
WIT,591
